user_id,timestamp,channel,converted
usr_102542,2026-06-02 07:24:00,Email,0
usr_102542,2026-06-03 10:24:00,Direct,0
usr_102542,2026-06-03 22:24:00,Direct,0
usr_102543,2026-05-07 18:48:00,Direct,0
usr_102543,2026-05-09 01:48:00,Direct,0
usr_102544,2026-05-16 02:11:00,Instagram,0
usr_102544,2026-05-16 04:11:00,Instagram,0
usr_102545,2026-05-04 02:55:00,Instagram,0
usr_102546,2026-05-25 22:05:00,Facebook,0
usr_102546,2026-05-25 23:05:00,Direct,0
usr_102546,2026-05-26 01:05:00,Direct,0
usr_102547,2026-05-25 01:29:00,Facebook,0
usr_102548,2026-05-24 21:42:00,Email,0
usr_102548,2026-05-26 09:42:00,Direct,0
usr_102548,2026-05-28 11:42:00,Direct,0
usr_102549,2026-05-07 22:51:00,Facebook,0
usr_102550,2026-05-19 01:08:00,Google Ads,0
usr_102551,2026-05-14 20:10:00,Google Ads,0
usr_102551,2026-05-16 23:10:00,Google Ads,0
usr_102552,2026-05-21 07:41:00,Facebook,0
usr_102553,2026-05-10 07:36:00,Instagram,0
usr_102554,2026-05-22 15:35:00,Direct,0
usr_102554,2026-05-23 01:35:00,Direct,0
usr_102555,2026-05-18 12:56:00,Organic Search,0
usr_102555,2026-05-19 16:56:00,Direct,0
usr_102555,2026-05-20 17:56:00,Direct,0
usr_102555,2026-05-21 00:56:00,Direct,1
usr_102556,2026-05-19 21:30:00,Direct,0
usr_102556,2026-05-22 08:30:00,Direct,0
usr_102557,2026-05-17 14:07:00,Facebook,0
usr_102557,2026-05-17 16:07:00,Google Ads,0
usr_102557,2026-05-19 00:07:00,Email,0
usr_102557,2026-05-20 06:07:00,Direct,0
usr_102557,2026-05-21 08:07:00,Direct,0
usr_102558,2026-05-16 14:41:00,Instagram,0
usr_102559,2026-06-01 11:09:00,Instagram,0
usr_102559,2026-06-02 21:09:00,Direct,0
usr_102559,2026-06-02 23:09:00,Direct,0
usr_102559,2026-06-03 08:09:00,Direct,0
usr_102559,2026-06-03 12:09:00,Direct,0
usr_102560,2026-05-28 14:54:00,Facebook,0
usr_102560,2026-05-29 19:54:00,Direct,0
usr_102561,2026-05-16 22:01:00,Facebook,0
usr_102561,2026-05-17 01:01:00,Organic Search,0
usr_102562,2026-05-24 01:26:00,Instagram,0
usr_102562,2026-05-24 09:26:00,Google Ads,0
usr_102562,2026-05-25 21:26:00,Direct,0
usr_102563,2026-05-04 02:44:00,Email,0
usr_102563,2026-05-04 11:44:00,Organic Search,0
usr_102564,2026-05-13 08:16:00,Facebook,0
usr_102564,2026-05-13 14:16:00,Organic Search,0
usr_102565,2026-05-25 07:51:00,Instagram,0
usr_102565,2026-05-25 19:51:00,Google Ads,0
usr_102566,2026-05-22 22:07:00,Instagram,0
usr_102566,2026-05-24 06:07:00,Organic Search,0
usr_102566,2026-05-24 11:07:00,Direct,0
usr_102567,2026-05-27 05:45:00,Facebook,0
usr_102568,2026-05-03 19:38:00,Facebook,0
usr_102569,2026-05-22 09:37:00,Facebook,0
usr_102569,2026-05-23 21:37:00,Google Ads,1
usr_102570,2026-05-24 20:40:00,Facebook,0
usr_102570,2026-05-25 04:40:00,Organic Search,0
usr_102570,2026-05-25 05:40:00,Organic Search,0
usr_102571,2026-05-21 05:21:00,Instagram,0
usr_102572,2026-05-20 10:55:00,Instagram,0
usr_102573,2026-05-07 09:59:00,Instagram,0
usr_102574,2026-05-17 23:57:00,Organic Search,0
usr_102575,2026-05-03 06:10:00,Instagram,0
usr_102575,2026-05-04 16:10:00,Instagram,0
usr_102576,2026-05-28 18:05:00,Facebook,0
usr_102576,2026-05-29 21:05:00,Organic Search,1
usr_102577,2026-05-18 09:35:00,Instagram,0
usr_102577,2026-05-18 16:35:00,Google Ads,0
usr_102577,2026-05-19 03:35:00,Email,0
usr_102578,2026-05-15 12:18:00,Google Ads,0
usr_102579,2026-05-13 18:38:00,Facebook,0
usr_102579,2026-05-14 02:38:00,Google Ads,0
usr_102580,2026-05-29 20:43:00,Instagram,0
usr_102580,2026-06-01 00:43:00,Organic Search,0
usr_102580,2026-06-01 02:43:00,Organic Search,0
usr_102580,2026-06-01 14:43:00,Organic Search,0
usr_102580,2026-06-02 00:43:00,Direct,0
usr_102581,2026-05-10 20:56:00,Email,0
usr_102581,2026-05-12 23:56:00,Email,0
usr_102582,2026-05-12 14:00:00,Facebook,0
usr_102582,2026-05-12 23:00:00,Organic Search,0
usr_102582,2026-05-13 02:00:00,Organic Search,0
usr_102582,2026-05-13 11:00:00,Direct,0
usr_102583,2026-05-11 08:25:00,Facebook,0
usr_102583,2026-05-11 15:25:00,Facebook,0
usr_102583,2026-05-12 21:25:00,Facebook,0
usr_102583,2026-05-13 09:25:00,Google Ads,0
usr_102584,2026-05-22 23:17:00,Google Ads,0
usr_102584,2026-05-23 01:17:00,Google Ads,0
usr_102585,2026-05-04 19:07:00,Facebook,0
usr_102586,2026-05-13 10:01:00,Facebook,0
usr_102586,2026-05-13 14:01:00,Google Ads,0
usr_102586,2026-05-14 22:01:00,Direct,0
usr_102587,2026-05-12 18:54:00,Google Ads,0
usr_102587,2026-05-14 01:54:00,Google Ads,0
usr_102587,2026-05-14 11:54:00,Google Ads,0
usr_102588,2026-05-12 21:59:00,Instagram,0
usr_102588,2026-05-13 02:59:00,Direct,0
usr_102588,2026-05-15 12:59:00,Direct,0
usr_102589,2026-05-08 17:05:00,Facebook,0
usr_102589,2026-05-09 19:05:00,Organic Search,0
usr_102589,2026-05-11 05:05:00,Organic Search,0
usr_102589,2026-05-11 16:05:00,Organic Search,0
usr_102589,2026-05-11 20:05:00,Organic Search,0
usr_102590,2026-05-12 13:25:00,Organic Search,0
usr_102591,2026-05-04 21:39:00,Google Ads,0
usr_102591,2026-05-06 04:39:00,Google Ads,0
usr_102591,2026-05-06 11:39:00,Email,0
usr_102591,2026-05-06 18:39:00,Direct,0
usr_102592,2026-05-15 11:18:00,Instagram,0
usr_102592,2026-05-15 18:18:00,Instagram,0
usr_102592,2026-05-18 01:18:00,Google Ads,0
usr_102593,2026-05-26 03:23:00,Facebook,0
usr_102594,2026-05-22 11:04:00,Direct,0
usr_102595,2026-05-26 09:20:00,Direct,0
usr_102595,2026-05-26 19:20:00,Direct,0
usr_102595,2026-05-26 22:20:00,Direct,0
usr_102596,2026-05-07 15:37:00,Instagram,0
usr_102597,2026-06-01 12:46:00,Facebook,0
usr_102597,2026-06-01 18:46:00,Facebook,0
usr_102598,2026-05-20 03:20:00,Direct,0
usr_102598,2026-05-20 15:20:00,Direct,0
usr_102599,2026-05-18 03:36:00,Google Ads,0
usr_102600,2026-05-13 09:35:00,Direct,0
usr_102600,2026-05-14 17:35:00,Direct,0
usr_102600,2026-05-15 04:35:00,Direct,0
usr_102600,2026-05-15 11:35:00,Direct,0
usr_102600,2026-05-15 12:35:00,Direct,0
usr_102601,2026-05-27 17:15:00,Instagram,0
usr_102602,2026-05-19 19:15:00,Instagram,0
usr_102602,2026-05-19 22:15:00,Google Ads,0
usr_102603,2026-05-14 18:15:00,Google Ads,0
usr_102604,2026-05-08 04:08:00,Google Ads,0
usr_102604,2026-05-08 05:08:00,Email,0
usr_102605,2026-05-06 17:15:00,Google Ads,0
usr_102606,2026-05-09 09:28:00,Organic Search,0
usr_102606,2026-05-10 21:28:00,Organic Search,0
usr_102606,2026-05-11 09:28:00,Organic Search,0
usr_102606,2026-05-11 15:28:00,Direct,0
usr_102607,2026-05-22 10:01:00,Facebook,0
usr_102607,2026-05-23 11:01:00,Direct,0
usr_102608,2026-05-08 08:33:00,Google Ads,0
usr_102609,2026-05-22 05:38:00,Facebook,0
usr_102610,2026-05-29 14:21:00,Facebook,0
usr_102610,2026-05-29 21:21:00,Facebook,0
usr_102610,2026-05-30 05:21:00,Organic Search,0
usr_102610,2026-05-30 15:21:00,Organic Search,0
usr_102611,2026-05-18 19:07:00,Google Ads,0
usr_102611,2026-05-20 00:07:00,Direct,0
usr_102612,2026-05-30 12:31:00,Facebook,0
usr_102612,2026-05-30 14:31:00,Direct,0
usr_102612,2026-05-31 02:31:00,Direct,0
usr_102612,2026-05-31 03:31:00,Direct,0
usr_102612,2026-06-02 10:31:00,Direct,0
usr_102613,2026-05-08 00:23:00,Email,0
usr_102613,2026-05-09 06:23:00,Direct,0
usr_102613,2026-05-10 09:23:00,Direct,0
usr_102613,2026-05-11 14:23:00,Direct,0
usr_102614,2026-05-24 13:40:00,Facebook,0
usr_102615,2026-05-30 02:17:00,Facebook,0
usr_102616,2026-05-15 14:08:00,Instagram,0
usr_102616,2026-05-16 21:08:00,Organic Search,0
usr_102616,2026-05-17 22:08:00,Direct,0
usr_102616,2026-05-19 02:08:00,Direct,0
usr_102617,2026-05-30 13:26:00,Facebook,0
usr_102617,2026-05-30 18:26:00,Organic Search,0
usr_102617,2026-05-31 02:26:00,Organic Search,0
usr_102618,2026-05-20 06:49:00,Facebook,0
usr_102618,2026-05-21 15:49:00,Direct,0
usr_102619,2026-05-21 08:32:00,Organic Search,0
usr_102619,2026-05-22 14:32:00,Direct,0
usr_102619,2026-05-23 15:32:00,Direct,0
usr_102620,2026-05-28 18:49:00,Google Ads,0
usr_102620,2026-05-28 21:49:00,Google Ads,0
usr_102620,2026-05-30 07:49:00,Direct,0
usr_102620,2026-05-30 14:49:00,Direct,0
usr_102621,2026-05-25 02:37:00,Facebook,0
usr_102622,2026-05-22 13:35:00,Facebook,0
usr_102622,2026-05-22 14:35:00,Google Ads,0
usr_102622,2026-05-23 17:35:00,Email,0
usr_102623,2026-05-05 15:52:00,Instagram,0
usr_102623,2026-05-06 20:52:00,Direct,0
usr_102624,2026-05-23 22:47:00,Instagram,0
usr_102624,2026-05-24 07:47:00,Direct,0
usr_102624,2026-05-25 16:47:00,Direct,0
usr_102624,2026-05-25 19:47:00,Direct,0
usr_102625,2026-05-19 07:30:00,Instagram,0
usr_102626,2026-05-13 18:03:00,Organic Search,0
usr_102626,2026-05-15 22:03:00,Direct,0
usr_102627,2026-05-14 19:29:00,Facebook,0
usr_102627,2026-05-15 00:29:00,Organic Search,0
usr_102628,2026-05-13 02:27:00,Email,0
usr_102629,2026-05-14 10:56:00,Email,0
usr_102630,2026-05-27 04:03:00,Organic Search,0
usr_102630,2026-05-27 07:03:00,Organic Search,0
usr_102630,2026-05-27 14:03:00,Direct,0
usr_102630,2026-05-27 15:03:00,Direct,0
usr_102630,2026-05-27 21:03:00,Direct,0
usr_102631,2026-05-16 02:32:00,Instagram,0
usr_102632,2026-05-17 18:20:00,Google Ads,0
usr_102633,2026-05-14 15:00:00,Instagram,0
usr_102633,2026-05-14 21:00:00,Direct,0
usr_102633,2026-05-15 04:00:00,Direct,0
usr_102633,2026-05-16 07:00:00,Direct,0
usr_102634,2026-05-03 19:24:00,Facebook,0
usr_102635,2026-05-09 18:16:00,Facebook,0
usr_102636,2026-05-02 08:51:00,Instagram,0
usr_102636,2026-05-02 15:51:00,Organic Search,1
usr_102637,2026-05-27 17:55:00,Direct,0
usr_102637,2026-05-27 21:55:00,Direct,0
usr_102637,2026-05-27 22:55:00,Direct,0
usr_102637,2026-05-29 03:55:00,Direct,0
usr_102638,2026-05-03 11:02:00,Facebook,0
usr_102638,2026-05-04 20:02:00,Direct,0
usr_102638,2026-05-06 05:02:00,Direct,1
usr_102639,2026-05-25 13:47:00,Direct,0
usr_102640,2026-05-22 12:52:00,Facebook,0
usr_102640,2026-05-22 22:52:00,Facebook,0
usr_102641,2026-05-18 15:07:00,Facebook,0
usr_102641,2026-05-20 00:07:00,Organic Search,0
usr_102641,2026-05-20 06:07:00,Organic Search,0
usr_102641,2026-05-22 14:07:00,Direct,0
usr_102642,2026-05-14 07:31:00,Email,0
usr_102643,2026-05-22 11:56:00,Facebook,0
usr_102643,2026-05-23 12:56:00,Organic Search,0
usr_102643,2026-05-23 19:56:00,Organic Search,0
usr_102643,2026-05-24 07:56:00,Direct,0
usr_102643,2026-05-25 12:56:00,Direct,0
usr_102644,2026-05-28 03:51:00,Organic Search,0
usr_102645,2026-05-25 14:21:00,Instagram,0
usr_102646,2026-05-05 13:14:00,Facebook,0
usr_102646,2026-05-05 21:14:00,Direct,0
usr_102646,2026-05-06 06:14:00,Direct,1
usr_102647,2026-05-31 12:42:00,Instagram,0
usr_102647,2026-06-02 00:42:00,Organic Search,0
usr_102648,2026-05-18 08:10:00,Organic Search,0
usr_102649,2026-05-13 08:33:00,Email,0
usr_102649,2026-05-13 13:33:00,Email,0
usr_102650,2026-05-09 03:49:00,Instagram,0
usr_102651,2026-05-25 22:24:00,Google Ads,0
usr_102652,2026-05-16 11:59:00,Instagram,0
usr_102653,2026-05-13 16:53:00,Instagram,0
usr_102653,2026-05-16 03:53:00,Google Ads,0
usr_102653,2026-05-16 05:53:00,Email,0
usr_102654,2026-05-05 16:49:00,Instagram,0
usr_102654,2026-05-06 22:49:00,Google Ads,0
usr_102654,2026-05-07 05:49:00,Email,0
usr_102654,2026-05-08 15:49:00,Email,0
usr_102654,2026-05-09 22:49:00,Email,0
usr_102655,2026-05-22 00:07:00,Facebook,0
usr_102655,2026-05-24 01:07:00,Facebook,0
usr_102655,2026-05-26 04:07:00,Direct,0
usr_102655,2026-05-26 15:07:00,Direct,0
usr_102656,2026-05-28 17:55:00,Facebook,0
usr_102656,2026-05-30 01:55:00,Facebook,0
usr_102656,2026-05-30 10:55:00,Organic Search,0
usr_102657,2026-05-16 20:20:00,Instagram,0
usr_102658,2026-05-11 12:12:00,Instagram,0
usr_102658,2026-05-13 21:12:00,Instagram,0
usr_102659,2026-05-24 12:29:00,Google Ads,0
usr_102659,2026-05-24 18:29:00,Email,0
usr_102660,2026-05-14 03:38:00,Facebook,0
usr_102660,2026-05-14 10:38:00,Organic Search,0
usr_102661,2026-05-14 09:33:00,Facebook,0
usr_102661,2026-05-16 20:33:00,Organic Search,0
usr_102661,2026-05-16 22:33:00,Organic Search,1
usr_102662,2026-05-22 14:11:00,Google Ads,0
usr_102663,2026-05-25 11:35:00,Google Ads,0
usr_102663,2026-05-25 21:35:00,Google Ads,0
usr_102663,2026-05-27 06:35:00,Email,0
usr_102664,2026-05-18 15:52:00,Instagram,0
usr_102664,2026-05-19 16:52:00,Google Ads,0
usr_102665,2026-05-15 21:08:00,Instagram,0
usr_102665,2026-05-16 00:08:00,Google Ads,0
usr_102665,2026-05-16 10:08:00,Direct,0
usr_102665,2026-05-17 14:08:00,Direct,0
usr_102666,2026-05-22 21:42:00,Email,0
usr_102667,2026-05-16 17:29:00,Facebook,0
usr_102667,2026-05-18 05:29:00,Organic Search,0
usr_102667,2026-05-19 09:29:00,Direct,0
usr_102667,2026-05-19 21:29:00,Direct,0
usr_102668,2026-05-10 10:06:00,Organic Search,0
usr_102668,2026-05-11 14:06:00,Organic Search,0
usr_102669,2026-05-22 07:43:00,Instagram,0
usr_102670,2026-05-06 06:05:00,Organic Search,0
usr_102670,2026-05-07 18:05:00,Organic Search,0
usr_102671,2026-05-27 14:16:00,Facebook,0
usr_102672,2026-05-12 03:03:00,Instagram,0
usr_102672,2026-05-12 06:03:00,Google Ads,0
usr_102672,2026-05-14 17:03:00,Direct,0
usr_102672,2026-05-15 18:03:00,Direct,0
usr_102672,2026-05-16 03:03:00,Direct,0
usr_102673,2026-05-21 04:28:00,Facebook,0
usr_102673,2026-05-22 13:28:00,Facebook,0
usr_102673,2026-05-22 16:28:00,Google Ads,0
usr_102673,2026-05-22 21:28:00,Google Ads,0
usr_102673,2026-05-24 08:28:00,Direct,0
usr_102674,2026-05-12 18:26:00,Instagram,0
usr_102675,2026-05-25 15:19:00,Facebook,0
usr_102675,2026-05-25 18:19:00,Direct,0
usr_102675,2026-05-27 02:19:00,Direct,0
usr_102676,2026-05-22 16:55:00,Instagram,0
usr_102677,2026-05-08 12:32:00,Instagram,0
usr_102677,2026-05-09 16:32:00,Direct,0
usr_102677,2026-05-10 19:32:00,Direct,0
usr_102677,2026-05-10 21:32:00,Direct,0
usr_102678,2026-05-25 01:19:00,Instagram,0
usr_102679,2026-05-14 05:23:00,Instagram,0
usr_102680,2026-05-19 21:51:00,Facebook,0
usr_102680,2026-05-22 02:51:00,Direct,0
usr_102681,2026-05-17 10:16:00,Instagram,0
usr_102682,2026-05-19 13:34:00,Email,0
usr_102683,2026-05-15 03:21:00,Instagram,0
usr_102683,2026-05-16 05:21:00,Google Ads,0
usr_102683,2026-05-16 07:21:00,Email,0
usr_102683,2026-05-16 16:21:00,Direct,0
usr_102684,2026-05-11 08:14:00,Organic Search,0
usr_102685,2026-05-29 10:45:00,Google Ads,0
usr_102685,2026-05-29 18:45:00,Email,0
usr_102685,2026-05-30 23:45:00,Email,0
usr_102686,2026-05-20 06:55:00,Direct,0
usr_102687,2026-05-10 09:49:00,Google Ads,0
usr_102688,2026-05-31 10:01:00,Organic Search,0
usr_102688,2026-05-31 22:01:00,Organic Search,0
usr_102689,2026-05-14 02:29:00,Facebook,0
usr_102689,2026-05-14 09:29:00,Direct,0
usr_102689,2026-05-14 11:29:00,Direct,0
usr_102690,2026-05-24 15:58:00,Direct,0
usr_102691,2026-05-08 02:44:00,Direct,0
usr_102691,2026-05-09 11:44:00,Direct,0
usr_102691,2026-05-09 15:44:00,Direct,0
usr_102692,2026-05-17 13:39:00,Direct,0
usr_102692,2026-05-17 21:39:00,Direct,0
usr_102692,2026-05-19 03:39:00,Direct,0
usr_102693,2026-05-27 13:07:00,Instagram,0
usr_102694,2026-05-04 20:19:00,Facebook,0
usr_102694,2026-05-05 01:19:00,Organic Search,1
usr_102695,2026-05-27 05:07:00,Organic Search,0
usr_102696,2026-05-05 00:37:00,Facebook,0
usr_102696,2026-05-06 11:37:00,Direct,0
usr_102697,2026-05-12 22:37:00,Google Ads,0
usr_102698,2026-05-13 18:51:00,Google Ads,0
usr_102699,2026-05-28 20:20:00,Facebook,0
usr_102700,2026-05-26 11:53:00,Instagram,0
usr_102700,2026-05-27 22:53:00,Google Ads,0
usr_102700,2026-05-28 07:53:00,Google Ads,0
usr_102701,2026-05-18 22:14:00,Facebook,0
usr_102702,2026-05-03 15:59:00,Facebook,0
usr_102702,2026-05-05 03:59:00,Direct,0
usr_102703,2026-05-11 00:53:00,Google Ads,0
usr_102704,2026-05-27 02:29:00,Facebook,0
usr_102705,2026-05-06 08:00:00,Instagram,0
usr_102705,2026-05-06 12:00:00,Google Ads,0
usr_102706,2026-05-05 01:12:00,Google Ads,0
usr_102706,2026-05-06 10:12:00,Email,0
usr_102707,2026-05-25 19:30:00,Facebook,0
usr_102708,2026-05-11 09:04:00,Google Ads,0
usr_102709,2026-06-01 02:31:00,Instagram,0
usr_102709,2026-06-01 04:31:00,Google Ads,0
usr_102710,2026-05-21 19:20:00,Google Ads,0
usr_102711,2026-05-02 14:41:00,Instagram,0
usr_102712,2026-05-20 09:12:00,Instagram,0
usr_102713,2026-05-07 05:47:00,Direct,0
usr_102714,2026-05-02 11:32:00,Facebook,0
usr_102715,2026-05-30 06:10:00,Google Ads,0
usr_102715,2026-05-30 09:10:00,Email,0
usr_102715,2026-05-30 16:10:00,Email,0
usr_102715,2026-05-30 18:10:00,Direct,0
usr_102715,2026-05-30 23:10:00,Direct,0
usr_102716,2026-05-07 07:06:00,Google Ads,0
usr_102717,2026-05-05 05:54:00,Facebook,0
usr_102717,2026-05-05 11:54:00,Direct,1
usr_102718,2026-05-05 11:42:00,Direct,0
usr_102719,2026-05-05 22:47:00,Google Ads,0
usr_102720,2026-05-07 11:36:00,Facebook,0
usr_102720,2026-05-08 17:36:00,Direct,0
usr_102720,2026-05-09 00:36:00,Direct,0
usr_102720,2026-05-11 02:36:00,Direct,0
usr_102721,2026-05-27 16:43:00,Facebook,0
usr_102721,2026-05-27 19:43:00,Organic Search,0
usr_102721,2026-05-28 00:43:00,Organic Search,0
usr_102722,2026-05-26 09:11:00,Facebook,0
usr_102722,2026-05-26 13:11:00,Facebook,0
usr_102722,2026-05-27 01:11:00,Facebook,0
usr_102723,2026-05-31 19:15:00,Organic Search,0
usr_102724,2026-05-10 08:36:00,Instagram,0
usr_102724,2026-05-10 18:36:00,Direct,0
usr_102725,2026-05-28 09:21:00,Facebook,0
usr_102725,2026-05-30 16:21:00,Facebook,0
usr_102726,2026-05-28 09:17:00,Instagram,0
usr_102727,2026-05-10 09:17:00,Instagram,0
usr_102727,2026-05-10 16:17:00,Direct,0
usr_102727,2026-05-12 04:17:00,Direct,0
usr_102727,2026-05-12 09:17:00,Direct,0
usr_102727,2026-05-13 14:17:00,Direct,0
usr_102728,2026-05-09 05:37:00,Instagram,0
usr_102728,2026-05-11 08:37:00,Organic Search,0
usr_102728,2026-05-12 18:37:00,Direct,0
usr_102728,2026-05-13 00:37:00,Direct,0
usr_102729,2026-05-17 00:09:00,Facebook,0
usr_102729,2026-05-17 03:09:00,Direct,0
usr_102729,2026-05-18 14:09:00,Direct,0
usr_102730,2026-05-27 02:35:00,Instagram,0
usr_102730,2026-05-27 13:35:00,Direct,0
usr_102731,2026-05-18 09:27:00,Instagram,0
usr_102732,2026-05-14 09:34:00,Email,0
usr_102733,2026-05-22 00:50:00,Google Ads,0
usr_102733,2026-05-22 04:50:00,Google Ads,1
usr_102734,2026-05-14 00:41:00,Instagram,0
usr_102734,2026-05-14 04:41:00,Google Ads,1
usr_102735,2026-05-16 16:24:00,Organic Search,0
usr_102736,2026-05-01 10:17:00,Organic Search,1
usr_102737,2026-05-14 01:17:00,Direct,0
usr_102737,2026-05-14 03:17:00,Direct,0
usr_102737,2026-05-16 10:17:00,Direct,0
usr_102738,2026-05-14 08:20:00,Google Ads,0
usr_102738,2026-05-15 19:20:00,Email,0
usr_102738,2026-05-16 07:20:00,Organic Search,1
usr_102739,2026-05-07 09:38:00,Email,0
usr_102740,2026-05-29 19:00:00,Google Ads,0
usr_102740,2026-05-30 06:00:00,Google Ads,0
usr_102740,2026-05-30 17:00:00,Google Ads,0
usr_102741,2026-05-23 20:45:00,Google Ads,0
usr_102742,2026-05-23 09:26:00,Instagram,0
usr_102743,2026-05-20 10:02:00,Instagram,0
usr_102744,2026-05-26 06:01:00,Instagram,0
usr_102745,2026-05-25 20:02:00,Google Ads,0
usr_102746,2026-05-11 13:30:00,Facebook,0
usr_102747,2026-05-18 13:18:00,Google Ads,0
usr_102747,2026-05-19 01:18:00,Direct,0
usr_102747,2026-05-19 13:18:00,Direct,0
usr_102748,2026-05-14 17:38:00,Facebook,0
usr_102749,2026-05-12 05:41:00,Organic Search,0
usr_102749,2026-05-13 06:41:00,Direct,0
usr_102749,2026-05-13 11:41:00,Direct,0
usr_102749,2026-05-14 14:41:00,Direct,0
usr_102749,2026-05-15 15:41:00,Direct,0
usr_102750,2026-05-29 15:54:00,Google Ads,0
usr_102751,2026-05-25 03:56:00,Instagram,0
usr_102751,2026-05-25 06:56:00,Google Ads,0
usr_102752,2026-05-08 14:32:00,Organic Search,0
usr_102753,2026-05-05 03:13:00,Facebook,0
usr_102754,2026-05-23 13:31:00,Google Ads,0
usr_102754,2026-05-23 22:31:00,Google Ads,0
usr_102755,2026-05-27 17:06:00,Facebook,0
usr_102756,2026-05-21 22:19:00,Facebook,0
usr_102756,2026-05-24 03:19:00,Direct,0
usr_102756,2026-05-26 14:19:00,Direct,0
usr_102757,2026-05-04 15:53:00,Facebook,0
usr_102757,2026-05-04 18:53:00,Google Ads,0
usr_102757,2026-05-07 06:53:00,Email,0
usr_102757,2026-05-07 16:53:00,Direct,1
usr_102758,2026-05-28 21:23:00,Instagram,0
usr_102759,2026-05-02 22:31:00,Facebook,0
usr_102759,2026-05-04 05:31:00,Google Ads,0
usr_102759,2026-05-04 15:31:00,Direct,0
usr_102759,2026-05-06 18:31:00,Direct,0
usr_102760,2026-05-12 21:56:00,Facebook,0
usr_102761,2026-05-07 21:03:00,Direct,0
usr_102762,2026-05-03 19:35:00,Google Ads,0
usr_102762,2026-05-04 01:35:00,Email,0
usr_102763,2026-05-24 12:57:00,Google Ads,0
usr_102764,2026-05-31 08:29:00,Facebook,0
usr_102764,2026-06-01 13:29:00,Google Ads,0
usr_102765,2026-05-14 22:38:00,Organic Search,0
usr_102765,2026-05-17 08:38:00,Organic Search,1
usr_102766,2026-05-14 15:37:00,Facebook,0
usr_102767,2026-05-08 16:23:00,Instagram,0
usr_102767,2026-05-09 19:23:00,Organic Search,0
usr_102767,2026-05-10 07:23:00,Organic Search,0
usr_102768,2026-05-14 11:48:00,Facebook,0
usr_102769,2026-05-28 01:30:00,Facebook,0
usr_102770,2026-05-22 09:07:00,Organic Search,0
usr_102771,2026-05-27 00:32:00,Instagram,0
usr_102771,2026-05-28 01:32:00,Instagram,0
usr_102771,2026-05-30 08:32:00,Direct,0
usr_102771,2026-05-30 18:32:00,Direct,0
usr_102771,2026-05-30 23:32:00,Direct,0
usr_102772,2026-05-02 00:26:00,Organic Search,0
usr_102772,2026-05-03 02:26:00,Direct,0
usr_102772,2026-05-03 13:26:00,Direct,0
usr_102772,2026-05-03 17:26:00,Direct,0
usr_102772,2026-05-03 20:26:00,Direct,0
usr_102773,2026-05-10 06:34:00,Google Ads,0
usr_102774,2026-05-01 17:05:00,Instagram,0
usr_102774,2026-05-02 03:05:00,Organic Search,0
usr_102774,2026-05-03 07:05:00,Organic Search,0
usr_102774,2026-05-03 09:05:00,Direct,0
usr_102775,2026-05-27 18:12:00,Direct,0
usr_102775,2026-05-29 21:12:00,Direct,0
usr_102775,2026-05-31 06:12:00,Direct,0
usr_102776,2026-05-27 01:18:00,Direct,0
usr_102776,2026-05-29 07:18:00,Direct,0
usr_102777,2026-05-06 18:01:00,Google Ads,0
usr_102777,2026-05-07 20:01:00,Direct,0
usr_102777,2026-05-09 08:01:00,Direct,0
usr_102777,2026-05-11 12:01:00,Direct,0
usr_102777,2026-05-11 22:01:00,Direct,0
usr_102778,2026-05-29 03:48:00,Email,0
usr_102779,2026-05-16 01:18:00,Instagram,0
usr_102780,2026-05-05 06:32:00,Facebook,0
usr_102781,2026-05-27 20:31:00,Instagram,0
usr_102782,2026-05-17 04:37:00,Direct,0
usr_102782,2026-05-17 08:37:00,Direct,1
usr_102783,2026-05-10 17:52:00,Google Ads,0
usr_102783,2026-05-10 23:52:00,Google Ads,0
usr_102783,2026-05-12 08:52:00,Email,0
usr_102784,2026-05-16 23:37:00,Instagram,0
usr_102785,2026-05-21 09:00:00,Instagram,0
usr_102785,2026-05-23 19:00:00,Organic Search,0
usr_102785,2026-05-25 07:00:00,Direct,0
usr_102786,2026-05-17 20:51:00,Organic Search,0
usr_102787,2026-05-13 14:26:00,Email,0
usr_102788,2026-05-29 04:05:00,Facebook,0
usr_102788,2026-05-29 06:05:00,Facebook,1
usr_102789,2026-05-29 21:03:00,Instagram,0
usr_102789,2026-05-31 06:03:00,Google Ads,0
usr_102789,2026-05-31 14:03:00,Email,0
usr_102789,2026-06-02 00:03:00,Email,1
usr_102790,2026-05-10 16:19:00,Google Ads,0
usr_102790,2026-05-11 19:19:00,Email,0
usr_102791,2026-05-02 21:18:00,Organic Search,0
usr_102792,2026-05-11 21:00:00,Organic Search,0
usr_102792,2026-05-12 09:00:00,Direct,0
usr_102792,2026-05-12 11:00:00,Direct,0
usr_102793,2026-05-11 22:21:00,Instagram,0
usr_102793,2026-05-13 08:21:00,Instagram,0
usr_102793,2026-05-15 15:21:00,Google Ads,0
usr_102794,2026-05-26 15:00:00,Instagram,0
usr_102795,2026-05-26 16:14:00,Facebook,0
usr_102796,2026-05-06 18:54:00,Google Ads,0
usr_102796,2026-05-06 21:54:00,Email,0
usr_102796,2026-05-07 01:54:00,Organic Search,0
usr_102797,2026-05-27 07:38:00,Facebook,0
usr_102798,2026-05-06 06:31:00,Google Ads,0
usr_102798,2026-05-07 09:31:00,Google Ads,0
